,Date,Username,Tweet
906,2022-05-23 13:12:46+00:00,ShoppingDeal4U,"#MondayMotivation #DelhiRains #EmPeekaleruBrother #गुर्जर_आंदोलन_बलिदान_दिवस #MondayThoughts

🌟LG 1.5 Ton DUAL Inverter Split AC (2022 Model)@ 27990 (Effectively)

Apply 2500 Off Coupon + Flat 2500 Off Using CitiBank Cards.

🔗https://t.co/IgXevtw3gZ"
907,2022-05-23 13:12:38+00:00,susiesays86,Three hours and 7 useless customer reps and @Citibank @Citi has not only not fixed my zelle issues they have made it worse. #terribleservice don’t bank with Citibank
908,2022-05-23 13:09:43+00:00,marcberman,It seems Citibank is now blocking my emails. But it cannot silence me in social media. @Citibank @Citi https://t.co/qzn4fiowWo
909,2022-05-23 13:08:28+00:00,Madhukumarhs,"@AmazonHelp in @amazonIN application it is showing  1500 off on @Citi bank credit or debit cards, but at the time of checkout I'm getting only Rs 396.5 discount.
Please resolve this. https://t.co/GBe2qydIPx"
910,2022-05-23 13:08:14+00:00,ShopTheraphy,"LG 260L 3 Star Smart Inverter Frost-Free Double Door Refrigerator  (Door Cooling+) 

at Rs.23,490 💥 (Effectively)

🌟 Apply Rs.1000 Off Coupon
🌟 FLAT Rs.2500 Off with Citibank Cards / Rs.1000 Off with SBI Mastercard

Link: https://t.co/kCr7SS0K1i"
911,2022-05-23 13:08:06+00:00,buletin_my,RinggitPlus (MY): Citibank Personal Loan https://t.co/G9zp9IiuIB
912,2022-05-23 13:07:53+00:00,BestDealsinIND,"LG 260L 3 Star Smart Inverter Frost-Free Double Door Refrigerator  (Door Cooling+) 

at Rs.23,490 💥 (Effectively)

🌟 Apply Rs.1000 Off Coupon
🌟 FLAT Rs.2500 Off with Citibank Cards / Rs.1000 Off with SBI Mastercard

Link: https://t.co/lnF21UoJpf"
913,2022-05-23 13:04:36+00:00,PortalKomunalny,Citibank zainteresowany udziałem w transformacji energetycznej Polski https://t.co/LyyQ4wrHXk
914,2022-05-23 12:53:32+00:00,AskCiti,@eweka10 Hi Mary. Saw your comment about Fraud SMS. Do not respond to them. Please forward copy to Citibank at Spoof@Citi.com and to the Federal Trade Commission at Spam@uce.gov for awareness only. We appreciate you bringing this to our attention. ^Gloria https://t.co/gvC4jAOA9c
915,2022-05-23 12:52:08+00:00,HtxJ,@nabor605 @Wario64 @Citibank I think you can pick up for free. And as for free shipping I don’t think it’s cheap to buy more mouses to achieve free shipping just pay the shipping and move on.
916,2022-05-23 12:50:07+00:00,lifeofrinal,really over @Citi  @Citibank  the worst experience i have had with them in a long time
917,2022-05-23 12:46:28+00:00,DealsZoneIndia,"#LG 260L 3 Star Double Door Refrigerator at ₹23,490/- (Effectively)

⭐Apply ₹1,000 off Coupon + ₹2,500 off with Citibank Credit Card

https://t.co/zaveKPcPCI"
918,2022-05-23 12:41:32+00:00,dealztrendz,"LG 260L 3 Star Double Door Refrigerator for ₹23,490 (Effectively)

📌Apply ₹1,000 off Coupon + ₹2,500 off with Citibank Credit Card

https://t.co/xqRAtRk69Y"
919,2022-05-23 12:30:39+00:00,BrandsIT_pl,Sasin: Citibank jest zainteresowany udziałem kapitałowym w transformacji energetycznej Polski https://t.co/jY63rZgVZB
920,2022-05-23 12:30:18+00:00,BrandsIT_pl,Sasin: Citibank zainteresowany udziałem kapitałowym w transformacji energetycznej Polski https://t.co/xZlsu5Z50M
921,2022-05-23 12:30:00+00:00,dealshop999,"🚴‍♀️ Reach Air Bike Exercise #Cycle With Moving Handles &amp; Adjustable Cushioned Seat

M.R.P.: ₹12,000.00
⚡ Deal Price: ₹4,999.00 (58% OFF)

+ 10% Instant #Discount with Citibank Credit Cards

Link: https://t.co/V2HmUSPNpT"
922,2022-05-23 12:14:58+00:00,GregGenz,"Citibank, weren't the Rockefellers the guiding light in it's establishment? https://t.co/sJiZ2F0keT"
923,2022-05-23 12:09:23+00:00,300polityka,"Sasin: Citibank jest zainteresowany udziałem kapitałowym w transformacji energetycznej w Polsce

#300POLITYKALIVE

https://t.co/OOxb3QqRtF"
924,2022-05-23 12:08:10+00:00,fd_mardoqueu,"Congratulations to @JustinThomas34 2022 PGA Champion! 🇺🇸⛳️🏌🏼‍♂️🏆

#PGAChamp 

@Titleist @Citibank @GreysonClothier @Vokeywedgerep @OneLineage @FootJoy @ROLEX @NetJets @Troon @whoop @livpurnutrition @SouthernHillsCC https://t.co/ABJfIYbuh6"
925,2022-05-23 12:03:21+00:00,ProudMimi821,"@AZ_Brittney Yes by Jeff Ursino at Citibank in Carmel, Ca . He was the acting manager with ‘ small man syndrome’ and a horrible manager!"
926,2022-05-23 11:50:05+00:00,AskCiti,"@PopPunkPurist Hi Emily. Thanks for bringing this smishing/phishing/vishing to our attention. Do you have a Citibank account? If yes, we refer you to contact customer service for further review. Whether you do or you do not have an account with us, we ask that you attach all 1/2 ^Deanna https://t.co/gvC4jAOA9c"
927,2022-05-23 11:48:31+00:00,vivek_bora,"Apply ₹1,000 coupon

LG 260L 3 Star Smart Inverter Frost-Free Double Door Refrigerator (GL-I292RPZX, Shiny Steel, Door Cooling+) at 23490

https://t.co/WjLnH7Xph1

Rs.2500 off with Citibank Credit Cards and Debit Cards

#GOT7_NANANA"
928,2022-05-23 11:47:23+00:00,BigkartDeal,"Apply ₹1,000 coupon

LG 260L 3 Star Smart Inverter Frost-Free Double Door Refrigerator (GL-I292RPZX, Shiny Steel, Door Cooling+) at 23490

https://t.co/6hCt2S4xOY

Rs.2500 off with Citibank Credit Cards and Debit Cards"
929,2022-05-23 11:46:55+00:00,DealBeeOfficial,"[Apply ₹1,000 coupon] LG 260L 3 Star Smart Inverter Frost-Free Double Door Refrigerator (GL-I292RPZX, Shiny Steel, Door Cooling+) at 23490

https://t.co/bfDwovut9V

₹2500 off with Citibank Credit Cards and Debit Cards"
930,2022-05-23 11:31:29+00:00,arnelasjmgf,"@daviddomingosa2 MS-DOS fue una reventa. Él no tenía aún lo que IBM necesitaba. Unos meses después IBM aún no lo había encontrado y él sí. Acordó primero el negocio con IBM y compró la compañía que lo había desarrallado por 40 millones de dólares con un crédito del banco de su abuelo, Citibank 😀"
931,2022-05-23 11:31:02+00:00,Needsmustave,"@midnucas The US bought the debt from France and invaded Haiti in 1905 when they were unable to pay. 

Citibank I believe is the present iteration of the bank in question."
932,2022-05-23 11:28:23+00:00,arnelasjmgf,"@moraaldecay @somoza_andres Todo correcto excepto un dato: ya nació millonario.😀Es hijo del abogado fundador del bufete especializado en derecho corporativo más prestigioso en USA y de la hija del presidente del Citibank, el mayor banco USA."
933,2022-05-23 11:22:06+00:00,BaronRaghu88,@AskCiti For a Rs. 100 shortfall in the bill payment citibank india is charging Rs  400+ taxes this is outrageous on citibanks part.
934,2022-05-23 11:18:07+00:00,ShopTheraphy,"Godrej 1.5 Ton 3 Star Inverter Split AC 
(Copper, 2022 model, 5-in-1 convertible, Nano-Coated anti-viral filter AC) 

at Rs.31,490 💥 (with Citibank card)

🌟 FLAT Rs.2500 Off with Citibank Cards / Rs.1000 Off with SBI Mastercard

Link: https://t.co/JOmYvvAOC2"
935,2022-05-23 11:17:34+00:00,BestDealsinIND,"Godrej 1.5 Ton 3 Star Inverter Split AC 
(Copper, 2022 model, 5-in-1 convertible, Nano-Coated anti-viral filter AC) 

at Rs.31,490 💥 (with Citibank card)

🌟 FLAT Rs.2500 Off with Citibank Cards / Rs.1000 Off with SBI Mastercard

Link: https://t.co/1cTNy21KYE"
936,2022-05-23 11:03:17+00:00,PolskieRadio24,"🔴[TRANSMISJA] Jacek Sasin: Citibank jest zainteresowany udziałem kapitałowym w transformacji energetycznej w Polsce. Omówiliśmy warunki, przede wszystkim z naciskiem na stworzenie b. konkretnego planu inwestycyjnego jeśli chodzi o transformację energetyczną."
937,2022-05-23 11:00:02+00:00,dealshop999,"👟 Red Tape Men's Rte284 #Sneakers

M.R.P.: ₹4,699.00
⚡ Deal Price: ₹1,370.00 (71% OFF)

+ 10% Instant #Discount with Citibank Credit and Debit Cards

Link: https://t.co/NamN1IZRg1"
938,2022-05-23 10:59:22+00:00,MAPGOVPL,"#Davos2022 🇵🇱🇨🇭
Wicepremier @SasinJacek spotkał się z przedstawicielem #CitiBank. Rozmawiano https://t.co/vQ1CCB7jr4. o inwestycjach w ramach transformacji energetycznej. https://t.co/mDhC6nSel1"
939,2022-05-23 10:46:50+00:00,PlaceboFoods,@nytimes @Citibank I think you Haiti about $20 billion.
940,2022-05-23 10:30:56+00:00,JeanJacquesDes7,"Before @Citibank decided to get on the action to convince the USGOV to go and steal Haiti’s gold 💰 reserve in 1915, the US stole one of Haiti’s islands, Navassa, depriving Haiti billions of guano poop (nicknamed white gold).  #ReparationsForHaiti ✊🏾🇭🇹https://t.co/6m30dJ9JG1"
941,2022-05-23 10:26:02+00:00,AbiolaOyebode,"Citi bank and wells Fargo, available for pick up https://t.co/2ffCsy8wD3"
942,2022-05-23 10:09:32+00:00,PPogs33,"@MiyanThoughts Ang pagkakasabi all the money ay regulated ng Bangko Sentral ng Pilipinas, may Citibank, HSBC hongkong, malaysia, London."
943,2022-05-23 10:02:30+00:00,huhodeals,"Just launched 🚀🚀

Sony - Google TV series - 4K Ultra HD Smart LED TV

🌟 FLAT Rs.2000 Off on ALL Bank Cards
🌟 Extra Discount with SBI Mastercard and Citibank Cards

55 Inch: https://t.co/rQsm0x8vyv

65 Inch: https://t.co/mEPf3CQaoK https://t.co/h4zsvGqaK7"
944,2022-05-23 09:57:25+00:00,Talento_Kennedy,"@SheddykingA Citi bank needed, DM"
945,2022-05-23 09:54:07+00:00,x3cA0KVOKwyy6Py,@BBCNews sakaiyoshio-ビクトリア社、は、すべてのじぎょう、Citibank.とくむ、
946,2022-05-23 09:49:06+00:00,YvetteF44831834,@mcharlesworth7 Oh yeah I get one every day n don't have a citi bank account
947,2022-05-23 09:47:00+00:00,drwncbrr,Citibank iapprove niyo na application ko pls lang haha
948,2022-05-23 09:45:03+00:00,broadbandforum,Unexpected Terrible experience with Citi Bank support https://t.co/heKYCK0kOX #RantStation
949,2022-05-23 09:36:08+00:00,nabor605,"@Wario64 Thanks to now Best Buy requiring a $35 minimum for free shipping even if you use their @Citibank Best Buy credit card, I had to add some Google Play cards to bump up the cart price to achieve free shipping. Still a good price on the mouse though"
950,2022-05-23 09:28:22+00:00,Deepak64401287,"HP LaserJet Tank MFP 1005w Printer 
https://t.co/cvFM1329Fy
Price: ₹21,899
10% Instant Discount upto Rs.1500 with Citibank Credit Cards and Debit Cards(Non-EMI). https://t.co/xi5u0GuJfS"
951,2022-05-23 09:28:19+00:00,dndourdreams,"“how far boss you get citi bank?”
iku lo ma pa iya e!"
952,2022-05-23 09:07:38+00:00,MahendraAtwal,@Citibank hi team I want to deactivate my credit card please do the needful asap
953,2022-05-23 09:06:11+00:00,mtwn105,"@datta_arvind If Citibank, Kotak , HDFC do it its okay. Sarkari banks cant? 
You report the penalty figure, please also report their CASA (savings ac + current ac balances)
If sarkari banks dont earn well, then you blame weak controls, if they do, still its a problem. Double stds. 🤔🤔🤔"
954,2022-05-23 08:48:45+00:00,Uganda4Dev,"Meet the #UgDebtConference panelists:
▶️@henrymusasizi1, Min of State @mofped
▶️Jibran Qureishi, Head of Africa EconResearch @SBGroup
▶️@maimbofinance, Director of Devt Finance @WorldBankAfrica
▶️Charles Kabiri, VP @Citibank
▶️Julius Kapwepwe, Director of Programs @ugandadebtnet https://t.co/JeGWigaRfy"
955,2022-05-23 08:40:14+00:00,Ik_kirei,"ปีนี้ citibank ยกเลิกบัตรเครดิตให้เรารวดเลย ทั้ง reward , cashback และล่าสุด lazada คือไม่มีบัตรไหนใช้ถึง 20k เลย แล้วเค้าเลยไม่ waive ค่าธรรมเนียมรายปีให้ เค้าเลยเสนอ simlicity ที่ไม่มีค่าธรรมเนียมรายปีมาให้แทน แต่ไม่มี privilege อะไรเลย 😑"
956,2022-05-23 08:30:22+00:00,jais_george,Gaurav Sachdeva appointed as CEO of JSW One Platforms #GauravSachdeva #JswOnePlatforms #JSWGroupESOP #Citibank #BankOfAmerica #Infosys #Parth #CxoMovement  https://t.co/eHaZC2E6WU
957,2022-05-23 08:25:16+00:00,AdamFlinter,"Great call with @Citibank who told me my online account is locked as I used my card details to change passwords (not knowing they'd issued me a new card). They can't unlock the account as only I can do it, with my new card details, which takes up to 30 days to arrive 😂😂😂"
958,2022-05-23 08:20:09+00:00,MohamedRubain,@Citi @Citibank
959,2022-05-23 08:19:10+00:00,YogeshK13658134,@Citibank Hi any updates on these threada please.
960,2022-05-23 08:17:44+00:00,schwenno,"@CBeloch Das erinnert mich daran, dass die Citibank mal nen Boulder Dash-Klon hatte: https://t.co/8IjGOoXKIT"
961,2022-05-23 07:58:05+00:00,visible2020,Naoakahirap naman po mag apply saninyo ng cc Citibank Philippines
962,2022-05-23 07:46:06+00:00,ItnlH,"@LICIndiaForever
@centralbank_in
@InvestAbuDhabi
@anandmahindra
@NandanNilekani
@TataCompanies
@AdityaBirlaGrp
@DasShaktikanta
@METI_JPN
@SharadGoel_
@GitaGopinath
@SecyDIPAM
@SEBI_India
@RBI
@jpmorgan
@Citibank
@KotakBankLtd
@TheOfficialSBI
@UBS
@BalakrishnanR
@ICICIBank https://t.co/rtp9GwKSHg"
963,2022-05-23 07:41:48+00:00,offersinday,"Whirlpool 1.5 Ton 5 Star, Inverter Split AC (2022 Model)@ 32,490 (Effectively)

Apply 1500 Off Coupon + Flat 2500 Off Using CitiBank Cards.

https://t.co/8UMFIn2p4B

 #Amazon"
964,2022-05-23 07:31:44+00:00,BestDealsinIND,"Just launched 🚀🚀

Sony - Google TV series - 4K Ultra HD Smart LED TV

🌟 FLAT Rs.2000 Off on ALL Bank Cards
🌟 Extra Discount with SBI Mastercard and Citibank Cards

55 Inch: https://t.co/u9Fxdath1o

65 Inch: https://t.co/jBHVKgEKVY https://t.co/r8GWBUjqmR"
965,2022-05-23 07:31:33+00:00,iam_bergzhou,@arvin_zurc Citibank. Life no annual fee basta makaspend kog 20k in 60 days.
966,2022-05-23 07:22:24+00:00,YogeshK13658134,"@Citibank hey i have closed the credit card 3 months back ..but still statement is generating  ..one lady told statment will not generate from next month ,she told if statement will generate i will responsible for it."
967,2022-05-23 07:07:23+00:00,loot_times,"Whirlpool 1.5 Ton 5 Star, Inverter Split AC (2022 Model)@ 32,490 (Effectively)

Apply 1500 Off Coupon + Flat 2500 Off Using CitiBank Cards.

https://t.co/pNJJ87ktKA"
968,2022-05-23 07:01:14+00:00,tgdeals_,"Pendants + 10% Discount Up to Rs.1700 on Citi Bank Cards https://t.co/tsIsCRyO5s
#tgdeals"
969,2022-05-23 07:01:06+00:00,tgdeals_,"LG 1.5 Ton DUAL Inverter Split AC (2022 Model) at Rs.27990 (Effectively) Apply 2500 Off Coupon + Flat 2500 Off Using CitiBank Cards. https://t.co/lyijxt9qod
#tgdeals"
970,2022-05-23 06:53:57+00:00,anuragyes,"@rajeevgm @Citi @Citibank have been following him for one and a half years, I lie after studying for one and a half years and sir, I have lost three families, now my turn to wife, children, father, help me sir."
971,2022-05-23 06:50:00+00:00,BiggDeals4U,"Whirlpool 1.5 Ton 5 Star, Inverter Split AC (2022 Model)@ 32,490 (Effectively)

Apply 1500 Off Coupon + Flat 2500 Off Using CitiBank Cards.

https://t.co/Nq7Drfh6sv"
972,2022-05-23 06:46:40+00:00,ash2601ish,"@Citi @Citibank 
Hi, may I please know if you people are planning to increase the usage of Indian Oil credit card at all the Indian oil petrol pumps? Or it will be limited to few for always!...."
973,2022-05-23 06:22:50+00:00,CallumJCParr,@tomkXY Prestia is 7 digits but they are truly edge case as they used to be citi bank when they tried to “make it” in Japans almost cartel like financial system . It won’t change because the big banks are basically the government. Much like leaders in other industries in Japan
974,2022-05-23 06:15:45+00:00,g_vinay15,"Steal Deal 🔥

Samsung 275 L 3 Star with Inverter Double Door Refrigerator (RT30T3743S9/HL, Refined Inox, Convertible) for ₹23,440 (Effectively) 

Apply ₹2,950 off coupon + ₹2,500 Instant Discount with Citibank Cards 
Flipkart selling for ₹28,890

https://t.co/Xc11eDLYLo"
975,2022-05-23 06:15:04+00:00,CaseIHRedZone,@Citibank https://t.co/38HsGcgk7z
976,2022-05-23 06:13:13+00:00,Amazingdeals360,"iQOO Z6 5G (4GB | 128GB) @ 12,999/-

Rs.1500 Off On CITI Bank

https://t.co/9jf6sOXX1s"
977,2022-05-23 06:11:56+00:00,ShopTheraphy,"#StealDeal 💥 

Samsung - 275L 3 Star Double Door Refrigerator

at Rs.23,440 💥 (Effectively)

🌟 Apply Rs.2950 Off Coupon 
🌟 Rs.2500 Off with Citibank Cards

Link: https://t.co/b903GyrON8

👉🏽 Flipkart Selling for Rs.28,890"
978,2022-05-23 06:11:30+00:00,BestDealsinIND,"#StealDeal 💥 

Samsung - 275L 3 Star Double Door Refrigerator

at Rs.23,440 💥 (Effectively)

🌟 Apply Rs.2950 Off Coupon 
🌟 Rs.2500 Off with Citibank Cards

Link: https://t.co/6wCVaCp7kC

👉🏽 Flipkart Selling for Rs.28,890"
